date,open,high,low,close
2020.08.17,1944.91,1990.68,1929.40,1984.43
2020.08.18,1983.17,2015.57,1975.86,2002.22
2020.08.19,2005.10,2006.37,1924.51,1927.66
2020.08.20,1931.52,1955.26,1924.54,1946.17
2020.08.21,1948.08,1955.97,1911.26,1938.98
2020.08.24,1936.69,1961.88,1923.74,1928.38
2020.08.25,1930.34,1937.49,1914.19,1926.87
2020.08.26,1928.28,1954.82,1902.64,1953.14
2020.08.27,1951.92,1976.53,1909.79,1928.32
2020.08.28,1929.98,1973.78,1923.15,1964.34
2020.08.31,1969.07,1976.54,1954.23,1968.22
2020.09.01,1968.35,1992.29,1963.35,1970.63
2020.09.02,1968.21,1973.26,1932.39,1943.08
2020.09.03,1942.01,1950.94,1921.75,1930.45
2020.09.04,1931.28,1948.36,1916.27,1933.09
2020.09.07,1932.07,1941.37,1924.44,1928.29
2020.09.08,1929.54,1940.84,1906.54,1931.51
2020.09.09,1931.59,1950.84,1919.95,1947.37
2020.09.10,1946.30,1966.53,1941.35,1946.01
2020.09.11,1946.32,1954.80,1937.12,1940.48
2020.09.14,1937.74,1962.56,1937.36,1956.52
2020.09.15,1957.68,1972.21,1948.29,1953.34
2020.09.16,1954.52,1973.64,1949.87,1959.15
2020.09.17,1959.47,1960.96,1932.87,1944.20
2020.09.18,1944.43,1960.10,1943.93,1950.42
2020.09.21,1949.75,1955.62,1882.71,1911.92
2020.09.22,1914.34,1920.03,1894.64,1900.34
2020.09.23,1900.62,1905.39,1855.67,1862.74
2020.09.24,1863.96,1877.15,1848.75,1868.66
2020.09.25,1869.77,1875.18,1852.37,1860.14
2020.09.28,1862.90,1882.96,1848.93,1881.84
2020.09.29,1881.24,1899.12,1875.49,1897.48
2020.09.30,1897.69,1902.27,1881.34,1885.23
2020.10.01,1887.32,1912.12,1884.67,1905.94
2020.10.02,1904.72,1917.10,1889.76,1900.58
2020.10.05,1903.47,1918.73,1887.05,1913.65
2020.10.06,1911.96,1921.09,1876.78,1877.56
2020.10.07,1877.88,1898.01,1872.94,1887.83
2020.10.08,1887.27,1900.62,1882.00,1893.50
2020.10.09,1893.93,1930.41,1893.58,1929.87
2020.10.12,1926.89,1933.18,1918.20,1922.63
2020.10.13,1923.88,1925.37,1886.37,1891.07
2020.10.14,1892.95,1912.94,1882.46,1900.49
2020.10.15,1901.54,1908.90,1889.48,1907.92
2020.10.16,1908.74,1913.92,1897.76,1898.76
2020.10.19,1899.71,1918.47,1896.98,1903.44
2020.10.20,1903.50,1914.03,1894.81,1907.53
2020.10.21,1910.14,1931.36,1908.41,1924.60
2020.10.22,1924.65,1925.94,1894.50,1903.67
2020.10.23,1904.81,1914.19,1894.29,1901.41
2020.10.26,1901.37,1908.52,1891.21,1901.68
2020.10.27,1902.06,1911.42,1897.84,1907.35
2020.10.28,1907.75,1910.87,1869.36,1876.81
2020.10.29,1877.70,1884.97,1859.92,1867.11
2020.10.30,1869.10,1889.79,1864.45,1878.37
2020.11.02,1879.27,1896.02,1873.41,1895.06
2020.11.03,1894.95,1910.55,1886.86,1908.94
2020.11.04,1909.17,1916.31,1881.82,1903.27
2020.11.05,1903.22,1952.76,1902.45,1949.17
2020.11.06,1946.29,1960.29,1935.59,1951.81
2020.11.09,1957.18,1965.46,1850.52,1863.13
2020.11.10,1860.97,1890.35,1860.69,1877.39
2020.11.11,1875.53,1884.41,1856.43,1865.50
2020.11.12,1866.76,1883.81,1862.69,1876.71
2020.11.13,1877.12,1896.75,1873.97,1889.28
2020.11.16,1887.89,1899.01,1864.46,1888.66
2020.11.17,1889.50,1893.43,1876.84,1880.19
2020.11.18,1881.56,1884.82,1863.47,1871.97
2020.11.19,1873.83,1874.13,1852.69,1866.84
2020.11.20,1861.33,1879.75,1860.76,1870.90
2020.11.23,1870.86,1876.14,1830.95,1837.49
2020.11.24,1838.68,1838.95,1800.25,1807.71
2020.11.25,1807.66,1817.63,1801.73,1807.07
2020.11.26,1809.01,1818.22,1805.70,1810.20
2020.11.27,1810.24,1813.88,1774.33,1786.76
2020.11.30,1789.31,1789.86,1764.38,1777.64
2020.12.01,1776.97,1817.27,1775.74,1815.42
2020.12.02,1812.97,1832.55,1807.43,1830.72
2020.12.03,1829.36,1843.91,1823.64,1840.98
2020.12.04,1841.28,1848.17,1829.11,1838.60
2020.12.07,1836.86,1868.50,1821.99,1863.10
2020.12.08,1862.91,1875.28,1860.17,1870.83
2020.12.09,1869.35,1870.53,1825.40,1839.41
2020.12.10,1838.49,1849.98,1828.62,1835.96
2020.12.11,1837.03,1847.66,1823.91,1839.91
2020.12.14,1837.07,1839.02,1818.34,1827.82
2020.12.15,1828.40,1855.32,1825.46,1853.67
2020.12.16,1853.88,1865.77,1844.71,1864.06
2020.12.17,1863.46,1896.19,1862.01,1886.04
2020.12.18,1884.71,1889.58,1877.38,1880.55
2020.12.21,1882.51,1906.70,1854.99,1876.25
2020.12.22,1879.31,1884.21,1858.93,1859.91
2020.12.23,1861.01,1878.56,1857.06,1872.63
2020.12.24,1873.39,1883.46,1869.50,1879.30
2020.12.28,1888.40,1900.20,1869.12,1873.05
2020.12.29,1875.23,1886.44,1871.71,1878.17
2020.12.30,1877.31,1894.04,1876.08,1893.81
2020.12.31,1893.47,1900.38,1885.41,1893.68
2021.01.04,1909.07,1944.43,1907.72,1943.23
2021.01.05,1941.49,1953.09,1934.31,1950.03
2021.01.06,1949.89,1959.29,1900.83,1918.79
2021.01.07,1920.94,1927.64,1906.77,1913.51
2021.01.08,1916.18,1917.48,1828.27,1849.04
2021.01.11,1854.74,1855.59,1817.00,1844.45
2021.01.12,1847.51,1863.80,1836.70,1855.31
2021.01.13,1855.04,1862.94,1841.91,1844.68
2021.01.14,1847.51,1857.45,1830.94,1846.46
2021.01.15,1847.79,1856.85,1823.39,1827.65
2021.01.18,1828.39,1840.72,1810.29,1837.52
2021.01.19,1838.41,1845.51,1833.12,1839.63
2021.01.20,1840.51,1871.73,1832.49,1871.42
2021.01.21,1871.58,1875.01,1858.32,1869.80
2021.01.22,1869.76,1870.81,1837.40,1854.67
2021.01.25,1858.02,1867.93,1847.11,1855.94
2021.01.26,1855.26,1861.73,1848.40,1851.43
2021.01.27,1851.58,1853.11,1831.35,1843.83
2021.01.28,1842.66,1864.00,1834.00,1842.61
2021.01.29,1843.12,1875.69,1839.59,1847.59
2021.02.01,1855.57,1871.78,1849.15,1860.55
2021.02.02,1859.37,1864.05,1829.53,1837.65
2021.02.03,1837.38,1844.98,1829.81,1834.21
2021.02.04,1834.12,1834.74,1784.90,1793.12
2021.02.05,1795.17,1815.20,1791.98,1813.40
2021.02.08,1817.35,1839.19,1807.77,1830.13
2021.02.09,1830.87,1848.56,1828.83,1837.64
2021.02.10,1838.59,1855.31,1834.05,1842.35
2021.02.11,1843.91,1847.54,1821.20,1825.47
2021.02.12,1826.11,1830.68,1810.52,1824.17
2021.02.15,1824.88,1827.02,1816.07,1818.72
2021.02.16,1819.62,1826.42,1789.48,1794.56
2021.02.17,1792.65,1795.15,1769.47,1776.70
2021.02.18,1776.95,1789.62,1768.42,1775.44
2021.02.19,1776.46,1791.63,1760.64,1783.05
2021.02.22,1786.78,1812.69,1780.68,1809.04
2021.02.23,1809.40,1816.01,1795.60,1805.07
2021.02.24,1806.60,1813.94,1783.63,1805.33
2021.02.25,1803.65,1804.23,1765.28,1770.25
2021.02.26,1772.25,1775.76,1717.18,1733.84
2021.03.01,1737.79,1759.89,1719.63,1724.79
2021.03.02,1723.03,1738.77,1707.20,1738.77
2021.03.03,1738.15,1740.49,1701.86,1711.71
2021.03.04,1710.88,1723.19,1690.54,1698.60
2021.03.05,1697.83,1707.62,1687.28,1700.76
2021.03.08,1706.24,1714.29,1676.82,1682.53
2021.03.09,1684.52,1720.58,1680.12,1715.59
2021.03.10,1715.33,1726.57,1708.20,1726.33
2021.03.11,1726.56,1739.82,1719.27,1722.38
2021.03.12,1721.63,1727.96,1699.21,1726.92
2021.03.15,1728.56,1734.54,1721.66,1732.11
2021.03.16,1731.86,1741.21,1726.25,1731.85
2021.03.17,1732.35,1751.63,1724.17,1744.54
2021.03.18,1748.74,1755.46,1719.25,1736.49
2021.03.19,1735.77,1746.72,1728.50,1745.14
2021.03.22,1743.80,1744.33,1727.39,1738.68
2021.03.23,1739.58,1742.60,1724.68,1726.89
2021.03.24,1727.15,1738.47,1723.79,1733.83
2021.03.25,1734.91,1745.43,1721.76,1726.98
2021.03.26,1727.94,1736.65,1721.63,1732.70
2021.03.29,1731.17,1732.84,1705.65,1711.81
2021.03.30,1712.68,1714.36,1678.77,1685.06
2021.03.31,1684.83,1715.34,1677.86,1707.70
2021.04.01,1707.40,1730.40,1705.76,1729.49
2021.04.05,1728.66,1733.57,1721.25,1728.36
2021.04.06,1728.71,1745.47,1727.16,1743.06
2021.04.07,1743.28,1744.32,1730.57,1737.57
2021.04.08,1737.56,1758.66,1733.14,1756.14
2021.04.09,1755.65,1757.32,1731.26,1743.46
2021.04.12,1742.71,1745.00,1727.48,1732.34
2021.04.13,1733.23,1748.99,1723.70,1745.39
2021.04.14,1745.66,1749.31,1732.58,1736.25
2021.04.15,1736.26,1769.68,1734.35,1763.50
2021.04.16,1763.97,1783.79,1759.72,1776.67
2021.04.19,1775.67,1790.03,1766.76,1770.78
2021.04.20,1770.90,1780.41,1763.53,1778.55
2021.04.21,1778.16,1797.63,1776.24,1793.92
2021.04.22,1793.95,1797.88,1777.45,1784.36
2021.04.23,1784.16,1795.95,1770.01,1776.48
2021.04.26,1775.48,1783.50,1768.84,1781.39
2021.04.27,1781.27,1785.55,1773.76,1776.70
2021.04.28,1776.99,1782.54,1762.62,1781.47
2021.04.29,1781.96,1789.98,1756.19,1772.28
2021.04.30,1772.61,1773.62,1764.24,1768.97
2021.05.03,1766.81,1797.91,1766.04,1793.04
2021.05.04,1792.58,1799.09,1771.01,1779.28
2021.05.05,1778.34,1787.97,1770.49,1787.66
2021.05.06,1786.80,1818.12,1782.00,1815.22
2021.05.07,1814.64,1843.30,1812.85,1830.85
2021.05.10,1833.04,1845.49,1829.97,1835.54
2021.05.11,1836.07,1841.80,1818.09,1836.80
2021.05.12,1836.83,1843.68,1813.24,1816.11
2021.05.13,1814.87,1828.80,1808.77,1826.93
2021.05.14,1827.12,1845.93,1819.77,1842.56
2021.05.17,1843.52,1868.41,1843.52,1866.65
2021.05.18,1866.69,1875.03,1863.20,1869.64
2021.05.19,1869.12,1890.09,1852.23,1870.15
2021.05.20,1870.06,1883.94,1863.86,1877.28
2021.05.21,1877.79,1889.41,1870.10,1881.74
2021.05.24,1881.41,1887.02,1875.17,1881.35
2021.05.25,1880.78,1900.21,1872.71,1899.18
2021.05.26,1898.77,1912.74,1890.77,1896.50
2021.05.27,1896.45,1903.67,1888.28,1896.43
2021.05.28,1897.40,1905.95,1882.27,1903.18
2021.05.31,1903.74,1910.65,1902.14,1906.62
2021.06.01,1907.26,1916.58,1892.37,1899.87
2021.06.02,1899.65,1909.09,1894.37,1908.66
2021.06.03,1908.45,1909.64,1865.37,1870.70
2021.06.04,1871.33,1896.14,1855.50,1891.51
2021.06.07,1890.19,1900.13,1881.57,1898.78
2021.06.08,1899.10,1903.67,1883.84,1893.06
2021.06.09,1891.72,1898.95,1887.33,1888.89
2021.06.10,1888.89,1899.86,1869.84,1899.64
2021.06.11,1898.15,1903.03,1874.44,1876.16
2021.06.14,1876.07,1877.62,1844.77,1866.31
2021.06.15,1867.53,1869.16,1851.65,1858.89
2021.06.16,1859.13,1862.91,1803.33,1810.21
2021.06.17,1813.54,1825.33,1767.30,1772.78
2021.06.18,1775.49,1797.14,1760.91,1764.52
2021.06.21,1768.64,1786.61,1766.40,1783.25
2021.06.22,1784.05,1790.09,1772.44,1778.63
2021.06.23,1779.76,1794.95,1773.33,1778.40
2021.06.24,1778.61,1787.97,1772.85,1774.96
2021.06.25,1776.26,1790.34,1773.70,1781.11
2021.06.28,1781.24,1785.74,1770.67,1779.03
2021.06.29,1778.60,1778.96,1750.69,1761.08
2021.06.30,1762.09,1774.39,1753.33,1769.65
2021.07.01,1770.03,1782.78,1765.64,1776.52
2021.07.02,1776.28,1795.04,1774.33,1787.33
2021.07.05,1787.11,1794.34,1784.47,1791.73
2021.07.06,1791.27,1814.97,1790.11,1797.05
2021.07.07,1796.31,1809.72,1793.85,1803.59
2021.07.08,1803.68,1818.33,1793.83,1802.35
2021.07.09,1802.94,1812.33,1796.38,1808.04
2021.07.12,1807.97,1810.82,1791.65,1806.17
2021.07.13,1806.26,1817.14,1798.60,1807.14
2021.07.14,1807.95,1829.73,1804.55,1827.99
2021.07.15,1827.44,1834.07,1820.22,1829.45
2021.07.16,1829.87,1832.00,1808.96,1811.51
2021.07.19,1811.29,1817.27,1794.98,1812.61
2021.07.20,1812.65,1824.92,1805.10,1810.24
2021.07.21,1810.40,1813.74,1794.68,1803.42
2021.07.22,1803.83,1808.04,1792.74,1806.42
2021.07.23,1806.98,1810.30,1789.63,1801.93
2021.07.26,1802.26,1811.46,1796.38,1797.65
2021.07.27,1797.99,1805.22,1793.60,1798.47
2021.07.28,1800.52,1809.82,1792.36,1807.11
2021.07.29,1807.34,1832.62,1807.22,1827.79
2021.07.30,1828.79,1831.34,1810.20,1814.28
2021.08.02,1814.60,1819.51,1805.78,1813.11
2021.08.03,1813.49,1814.99,1807.12,1810.12
2021.08.04,1810.26,1831.65,1806.40,1811.60
2021.08.05,1812.03,1814.81,1797.83,1803.73
2021.08.06,1804.65,1804.72,1758.65,1763.18
2021.08.09,1761.08,1762.27,1683.20,1729.58
2021.08.10,1728.91,1738.27,1717.71,1728.74
2021.08.11,1729.71,1754.37,1724.08,1751.50
2021.08.12,1751.32,1758.15,1741.58,1752.86
2021.08.13,1753.17,1779.79,1751.69,1779.70
2021.08.16,1779.08,1789.28,1770.80,1787.24
2021.08.17,1787.22,1795.46,1780.53,1785.80
2021.08.18,1786.30,1793.75,1777.32,1787.68
2021.08.19,1787.37,1792.44,1774.41,1780.00
2021.08.20,1780.14,1788.37,1778.33,1780.94
2021.08.23,1781.52,1806.42,1776.44,1805.18
2021.08.24,1805.41,1809.51,1800.70,1802.83
2021.08.25,1802.42,1802.78,1782.57,1790.33
2021.08.26,1791.03,1798.12,1780.07,1791.69
2021.08.27,1792.42,1819.09,1784.01,1817.85
2021.08.30,1818.18,1823.24,1807.76,1810.13
2021.08.31,1810.00,1819.15,1801.71,1814.26
2021.09.01,1814.47,1820.03,1808.72,1813.77
2021.09.02,1813.97,1817.15,1804.86,1809.55
2021.09.03,1809.49,1833.95,1808.94,1827.59
2021.09.06,1828.29,1830.24,1821.42,1823.14
2021.09.07,1823.53,1827.22,1792.04,1793.92
2021.09.08,1795.12,1802.11,1782.43,1789.29
2021.09.09,1789.54,1800.90,1783.86,1794.36
2021.09.10,1793.87,1803.77,1787.24,1787.81
2021.09.13,1787.35,1798.43,1783.64,1793.37
2021.09.14,1793.38,1808.58,1779.60,1804.69
2021.09.15,1803.86,1806.94,1790.75,1793.73
2021.09.16,1794.12,1796.20,1745.24,1752.72
2021.09.17,1753.57,1767.47,1747.38,1753.92
2021.09.20,1754.22,1767.05,1742.07,1764.82
2021.09.21,1764.46,1781.69,1757.97,1773.89
2021.09.22,1774.86,1787.21,1764.72,1767.99
2021.09.23,1768.62,1776.56,1737.43,1742.48
2021.09.24,1744.64,1757.71,1740.49,1749.72
2021.09.27,1749.81,1760.82,1744.84,1750.15
2021.09.28,1750.67,1754.49,1728.10,1733.53
2021.09.29,1734.20,1745.48,1721.65,1726.46
2021.09.30,1726.64,1764.12,1722.24,1757.16
2021.10.01,1755.82,1764.28,1749.77,1760.15
2021.10.04,1760.79,1770.50,1747.79,1769.35
2021.10.05,1768.61,1769.33,1748.66,1759.87
2021.10.06,1760.02,1765.03,1745.95,1762.87
2021.10.07,1762.95,1766.91,1751.97,1754.91
2021.10.08,1755.94,1781.27,1753.45,1757.10
2021.10.11,1756.97,1760.97,1750.18,1754.11
2021.10.12,1753.79,1769.31,1750.80,1760.19
2021.10.13,1760.70,1796.15,1757.91,1792.75
2021.10.14,1793.03,1800.57,1786.75,1795.92
2021.10.15,1796.02,1796.47,1764.93,1767.42
2021.10.18,1767.18,1772.04,1760.31,1764.53
2021.10.19,1764.93,1785.11,1763.00,1768.99
2021.10.20,1769.43,1788.44,1766.90,1782.06
2021.10.21,1782.65,1789.44,1776.53,1783.32
2021.10.22,1783.37,1813.79,1782.89,1792.67
2021.10.25,1792.93,1809.99,1792.25,1807.43
2021.10.26,1807.45,1808.39,1782.45,1793.00
2021.10.27,1793.08,1799.05,1783.54,1796.89
2021.10.28,1796.75,1810.38,1792.25,1798.81
2021.10.29,1799.49,1801.20,1771.98,1782.98
2021.11.01,1783.36,1795.79,1779.12,1793.20
2021.11.02,1792.82,1796.40,1786.41,1787.84
2021.11.03,1787.63,1788.20,1758.07,1769.89
2021.11.04,1771.35,1798.90,1770.86,1791.71
2021.11.05,1791.11,1818.27,1785.10,1817.84
2021.11.08,1815.69,1826.44,1812.46,1824.14
2021.11.09,1824.28,1832.70,1819.23,1831.68
2021.11.10,1831.60,1868.55,1822.32,1848.97
2021.11.11,1848.98,1866.00,1842.88,1861.77
2021.11.12,1861.75,1868.61,1845.20,1864.35
2021.11.15,1866.79,1870.30,1856.38,1862.71
2021.11.16,1863.07,1877.23,1849.67,1849.98
2021.11.17,1850.24,1868.03,1849.53,1867.39
2021.11.18,1866.24,1870.94,1855.03,1858.81
2021.11.19,1859.19,1865.72,1843.00,1845.70
2021.11.22,1842.19,1849.15,1802.28,1804.77
2021.11.23,1808.00,1812.45,1782.00,1789.28
2021.11.24,1789.10,1796.34,1778.54,1788.64
2021.11.25,1787.93,1795.04,1786.01,1788.42
2021.11.26,1790.47,1815.55,1780.40,1790.86
2021.11.29,1788.53,1799.39,1777.64,1784.96
2021.11.30,1785.12,1808.74,1769.82,1774.43
2021.12.01,1775.91,1794.41,1772.17,1781.88
2021.12.02,1781.48,1783.38,1761.97,1768.40
2021.12.03,1769.67,1786.12,1766.15,1783.88
2021.12.06,1782.00,1787.71,1775.74,1778.37
2021.12.07,1778.93,1787.68,1772.35,1784.16
2021.12.08,1784.60,1793.15,1779.64,1782.49
2021.12.09,1783.08,1787.64,1773.27,1775.13
2021.12.10,1775.99,1789.41,1770.10,1782.82
2021.12.13,1782.77,1791.57,1781.83,1786.99
2021.12.14,1785.95,1789.53,1766.43,1770.58
2021.12.15,1771.44,1780.85,1752.34,1777.09
2021.12.16,1778.34,1799.55,1775.54,1799.02
2021.12.17,1798.39,1814.28,1795.94,1797.98
2021.12.20,1800.31,1804.21,1788.29,1790.30
2021.12.21,1790.80,1800.52,1785.00,1788.63
2021.12.22,1788.87,1804.92,1785.86,1803.54
2021.12.23,1803.13,1810.63,1798.90,1807.76
2021.12.27,1805.97,1813.47,1802.92,1811.82
2021.12.28,1811.55,1820.18,1805.05,1806.13
2021.12.29,1806.56,1807.71,1789.47,1803.90
2021.12.30,1803.71,1817.21,1796.12,1815.08
2021.12.31,1814.64,1828.57,1814.20,1828.27
2022.01.03,1830.63,1831.82,1798.32,1801.20
2022.01.04,1802.46,1816.74,1798.51,1814.36
2022.01.05,1813.84,1829.60,1808.32,1810.53
2022.01.06,1810.06,1811.58,1786.50,1789.72
2022.01.07,1791.18,1798.63,1782.64,1796.30
2022.01.10,1794.95,1802.32,1790.36,1801.69
2022.01.11,1800.41,1823.25,1799.97,1821.43
2022.01.12,1820.14,1828.01,1814.71,1826.14
2022.01.13,1825.78,1828.14,1812.35,1822.71
2022.01.14,1821.49,1829.18,1814.70,1817.54
2022.01.17,1817.35,1823.17,1813.20,1819.11
2022.01.18,1818.27,1822.78,1805.79,1813.70
2022.01.19,1814.08,1843.32,1810.25,1840.63
2022.01.20,1840.20,1847.92,1835.95,1839.53
2022.01.21,1839.26,1843.24,1828.39,1834.63
2022.01.24,1832.90,1844.38,1829.72,1843.16
2022.01.25,1842.85,1853.90,1834.94,1847.69
2022.01.26,1847.49,1850.06,1815.03,1818.84
2022.01.27,1819.89,1822.12,1791.84,1796.70
2022.01.28,1797.30,1799.42,1780.30,1791.58
2022.01.31,1788.96,1799.89,1785.57,1796.88
2022.02.01,1797.51,1808.79,1795.77,1800.90
2022.02.02,1801.02,1810.77,1794.51,1806.86
2022.02.03,1806.94,1808.93,1788.66,1804.88
2022.02.04,1804.80,1814.88,1792.14,1807.84
2022.02.07,1808.53,1823.54,1807.84,1820.48
2022.02.08,1821.20,1828.75,1815.43,1826.03
2022.02.09,1825.75,1835.80,1824.73,1832.87
2022.02.10,1832.74,1841.92,1821.68,1826.75
2022.02.11,1827.28,1865.45,1820.92,1858.98
2022.02.14,1855.86,1874.16,1850.82,1871.74
2022.02.15,1870.57,1879.51,1844.49,1853.36
2022.02.16,1853.83,1872.57,1850.33,1869.00
2022.02.17,1869.85,1901.13,1867.81,1898.25
2022.02.18,1898.69,1902.51,1886.58,1897.34
2022.02.21,1902.54,1908.26,1887.62,1903.46
2022.02.22,1912.00,1913.98,1891.38,1898.50
2022.02.23,1898.91,1910.49,1889.62,1908.08
2022.02.24,1909.79,1974.52,1878.00,1903.77
2022.02.25,1906.50,1921.42,1882.86,1888.25
2022.02.28,1919.79,1926.69,1890.86,1908.26
2022.03.01,1908.30,1950.17,1901.39,1945.17
2022.03.02,1942.98,1947.87,1913.42,1927.61
2022.03.03,1929.27,1941.18,1922.08,1936.62
2022.03.04,1936.72,1970.19,1929.56,1969.74
2022.03.07,1980.67,2002.61,1961.03,1997.24
2022.03.08,1997.23,2070.30,1981.08,2050.15
2022.03.09,2050.01,2059.24,1976.04,1992.39
2022.03.10,1991.87,2009.10,1970.26,1996.01
2022.03.11,1997.35,1998.88,1958.56,1985.22
2022.03.14,1979.73,1983.64,1949.70,1951.44
2022.03.15,1953.28,1954.50,1907.05,1917.56
2022.03.16,1920.11,1929.49,1895.01,1924.83
2022.03.17,1925.74,1949.74,1923.35,1942.56
2022.03.18,1942.17,1945.36,1917.97,1920.74
2022.03.21,1925.11,1941.02,1917.69,1934.91
2022.03.22,1936.13,1938.35,1910.67,1921.53
2022.03.23,1921.25,1948.28,1915.51,1944.86
2022.03.24,1944.37,1966.20,1937.54,1956.95
2022.03.25,1958.89,1964.37,1943.20,1957.24
2022.03.28,1955.63,1958.52,1917.02,1921.82
2022.03.29,1922.35,1929.36,1890.02,1919.31
2022.03.30,1920.13,1938.45,1915.81,1933.13
2022.03.31,1933.15,1949.76,1919.10,1936.88
2022.04.01,1937.15,1939.60,1918.06,1924.09
2022.04.04,1924.07,1936.82,1915.50,1932.72
2022.04.05,1932.48,1944.58,1917.97,1923.62
2022.04.06,1923.02,1933.41,1915.15,1925.61
2022.04.07,1924.08,1937.72,1920.47,1931.25
2022.04.08,1931.72,1948.13,1927.67,1946.40
2022.04.11,1947.60,1969.78,1940.00,1954.81
2022.04.12,1952.27,1978.68,1949.81,1966.38
2022.04.13,1966.80,1981.59,1962.81,1977.76
2022.04.14,1977.13,1980.35,1960.38,1973.19
2022.04.18,1972.39,1998.43,1971.66,1978.71
2022.04.19,1977.54,1982.00,1943.81,1949.19
2022.04.20,1949.81,1958.33,1939.32,1957.63
2022.04.21,1956.03,1957.32,1936.84,1951.74
2022.04.22,1950.28,1955.63,1926.68,1931.91
2022.04.25,1932.72,1934.26,1891.43,1897.67
2022.04.26,1898.55,1911.27,1895.77,1906.14
2022.04.27,1906.03,1907.03,1881.42,1885.53
2022.04.28,1885.48,1896.72,1872.04,1894.22
2022.04.29,1895.11,1919.83,1892.48,1896.42
2022.05.02,1899.29,1899.86,1854.60,1863.21
2022.05.03,1863.44,1878.13,1850.38,1868.01
2022.05.04,1868.01,1889.81,1861.42,1881.75
2022.05.05,1881.90,1909.77,1872.57,1877.20
2022.05.06,1876.30,1892.56,1866.06,1882.37
2022.05.09,1883.46,1885.59,1851.63,1854.13
2022.05.10,1853.22,1865.39,1835.49,1838.24
2022.05.11,1838.98,1858.15,1831.97,1852.30
2022.05.12,1851.39,1858.77,1821.53,1821.94
2022.05.13,1822.63,1828.76,1799.06,1811.66
2022.05.16,1814.33,1826.89,1786.84,1824.79
2022.05.17,1824.95,1836.05,1812.86,1814.52
2022.05.18,1814.35,1824.71,1807.32,1817.35
2022.05.19,1816.31,1849.15,1810.96,1841.17
2022.05.20,1841.91,1849.44,1832.38,1845.71
2022.05.23,1847.95,1865.39,1843.32,1853.60
2022.05.24,1853.30,1869.67,1849.40,1866.14
2022.05.25,1865.24,1868.05,1842.05,1853.79
2022.05.26,1852.72,1854.37,1840.78,1850.85
2022.05.27,1850.63,1862.00,1847.96,1852.98
2022.05.30,1852.24,1863.96,1848.22,1855.10
2022.05.31,1856.03,1857.09,1835.10,1838.26
2022.06.01,1836.74,1850.02,1828.50,1846.64
2022.06.02,1847.13,1870.37,1844.13,1868.36
2022.06.03,1868.80,1874.09,1847.38,1851.16
2022.06.06,1850.56,1857.82,1839.84,1842.14
2022.06.07,1840.79,1855.52,1837.03,1852.01
2022.06.08,1852.56,1859.62,1844.61,1852.83
2022.06.09,1852.74,1855.32,1840.03,1847.94
2022.06.10,1847.73,1876.00,1825.13,1871.57
2022.06.13,1878.20,1878.78,1819.06,1819.11
2022.06.14,1815.05,1831.55,1805.17,1809.31
2022.06.15,1807.31,1841.82,1807.31,1833.77
2022.06.16,1833.07,1857.23,1815.32,1856.47
2022.06.17,1853.58,1853.62,1833.94,1840.39
2022.06.20,1835.91,1846.03,1834.48,1838.41
2022.06.21,1837.77,1843.63,1828.67,1833.41
2022.06.22,1832.38,1847.93,1823.48,1838.32
2022.06.23,1837.17,1846.04,1822.58,1823.25
2022.06.24,1823.83,1831.70,1816.92,1827.42
2022.06.27,1835.82,1841.03,1820.81,1822.75
2022.06.28,1822.65,1829.48,1818.37,1820.62
2022.06.29,1819.14,1833.07,1812.16,1818.25
2022.06.30,1817.97,1825.10,1802.75,1807.16
2022.07.01,1806.65,1809.32,1784.45,1808.94
2022.07.04,1811.41,1814.26,1803.99,1807.90
2022.07.05,1807.95,1812.13,1763.95,1764.58
2022.07.06,1766.12,1772.86,1732.25,1739.08
2022.07.07,1740.04,1749.12,1736.50,1740.09
2022.07.08,1740.59,1752.45,1732.95,1742.45
2022.07.11,1741.09,1744.51,1731.37,1734.02
2022.07.12,1733.57,1744.20,1723.23,1726.09
2022.07.13,1725.84,1745.42,1707.03,1735.49
2022.07.14,1735.68,1736.28,1697.61,1709.72
2022.07.15,1706.25,1716.62,1699.09,1707.32
2022.07.18,1706.71,1723.95,1705.94,1708.99
2022.07.19,1710.00,1718.42,1705.38,1711.56
2022.07.20,1711.46,1714.46,1692.46,1696.53
2022.07.21,1696.61,1720.32,1680.84,1718.20
2022.07.22,1717.99,1739.31,1712.90,1727.38
2022.07.25,1726.64,1736.28,1714.77,1719.64
2022.07.26,1719.11,1728.22,1713.66,1717.20
2022.07.27,1717.38,1740.32,1711.52,1734.33
2022.07.28,1734.40,1757.11,1734.06,1755.83
2022.07.29,1755.29,1767.93,1751.98,1766.00
2022.08.01,1764.75,1775.23,1758.37,1772.12
2022.08.02,1771.71,1788.06,1760.50,1761.04
2022.08.03,1761.28,1772.80,1754.34,1765.47
2022.08.04,1765.31,1794.95,1763.16,1791.13
2022.08.05,1790.95,1794.89,1764.98,1775.42
2022.08.08,1771.34,1790.01,1770.82,1788.98
2022.08.09,1788.78,1800.45,1783.23,1794.31
2022.08.10,1794.52,1807.87,1787.62,1792.19
2022.08.11,1792.05,1799.31,1783.59,1789.44
2022.08.12,1789.81,1802.11,1784.88,1801.62
2022.08.15,1801.90,1802.27,1772.98,1779.42
2022.08.16,1779.64,1783.09,1771.47,1775.46
2022.08.17,1775.74,1782.34,1759.80,1762.00
