date,open,high,low,close
2020.01.06 13:00:00,1577.54,1578.09,1576.35,1576.87
2020.01.06 13:30:00,1576.87,1579.31,1576.06,1578.80
2020.01.06 14:00:00,1578.63,1578.94,1576.10,1576.49
2020.01.06 14:30:00,1576.50,1577.55,1576.05,1576.58
2020.01.06 15:00:00,1576.61,1577.61,1574.18,1574.19
2020.01.06 15:30:00,1574.21,1575.31,1571.37,1574.17
2020.01.06 16:00:00,1574.28,1576.46,1573.26,1576.15
2020.01.06 16:30:00,1576.08,1576.61,1572.51,1572.84
2020.01.06 17:00:00,1572.84,1574.09,1566.11,1566.81
2020.01.06 17:30:00,1566.73,1568.77,1560.85,1564.16
2020.01.06 18:00:00,1564.21,1565.64,1563.13,1563.84
2020.01.06 18:30:00,1563.81,1564.84,1560.70,1564.65
2020.01.06 19:00:00,1564.65,1565.26,1562.94,1563.47
2020.01.06 19:30:00,1563.45,1564.46,1562.04,1564.44
2020.01.06 20:00:00,1564.44,1567.64,1563.84,1566.42
2020.01.06 20:30:00,1566.49,1568.46,1566.29,1566.52
2020.01.06 21:00:00,1566.49,1567.66,1564.61,1564.63
2020.01.06 21:30:00,1564.62,1564.85,1562.92,1564.74
2020.01.06 22:00:00,1564.77,1566.46,1564.23,1566.14
2020.01.06 22:30:00,1566.11,1566.73,1565.23,1565.55
2020.01.06 23:00:00,1565.50,1566.66,1565.15,1566.14
2020.01.06 23:30:00,1566.11,1566.48,1565.40,1565.63
2020.01.07 01:00:00,1564.53,1564.72,1563.31,1564.11
2020.01.07 01:30:00,1564.11,1564.64,1563.53,1563.53
2020.01.07 02:00:00,1563.74,1565.47,1562.43,1565.31
2020.01.07 02:30:00,1565.19,1565.42,1563.17,1564.11
2020.01.07 03:00:00,1564.11,1564.50,1562.89,1563.87
2020.01.07 03:30:00,1563.87,1564.01,1556.48,1557.79
2020.01.07 04:00:00,1557.79,1558.49,1555.23,1557.15
2020.01.07 04:30:00,1557.15,1560.84,1556.88,1558.95
2020.01.07 05:00:00,1558.95,1559.90,1558.59,1559.27
2020.01.07 05:30:00,1559.27,1559.49,1558.28,1558.97
2020.01.07 06:00:00,1558.97,1559.17,1558.37,1558.46
2020.01.07 06:30:00,1558.46,1559.76,1557.87,1559.17
2020.01.07 07:00:00,1559.17,1561.21,1558.97,1561.12
2020.01.07 07:30:00,1561.12,1562.93,1561.11,1562.43
2020.01.07 08:00:00,1562.43,1567.55,1562.31,1566.77
2020.01.07 08:30:00,1566.77,1569.25,1564.43,1564.71
2020.01.07 09:00:00,1564.70,1568.60,1564.49,1567.59
2020.01.07 09:30:00,1567.60,1570.71,1567.39,1569.66
2020.01.07 10:00:00,1569.18,1570.41,1565.57,1565.63
2020.01.07 10:30:00,1565.63,1567.02,1564.51,1564.77
2020.01.07 11:00:00,1564.81,1566.79,1564.46,1564.46
2020.01.07 11:30:00,1564.46,1566.81,1563.21,1566.15
2020.01.07 12:00:00,1566.15,1567.08,1565.05,1566.16
2020.01.07 12:30:00,1566.16,1567.13,1565.15,1565.60
2020.01.07 13:00:00,1565.56,1566.88,1565.42,1566.49
2020.01.07 13:30:00,1566.49,1568.88,1566.43,1567.58
2020.01.07 14:00:00,1567.57,1569.59,1567.38,1568.91
2020.01.07 14:30:00,1568.91,1569.09,1563.84,1565.12
2020.01.07 15:00:00,1565.13,1567.49,1564.59,1566.31
2020.01.07 15:30:00,1566.25,1568.30,1565.43,1568.14
2020.01.07 16:00:00,1568.14,1568.53,1566.22,1567.21
2020.01.07 16:30:00,1567.15,1571.64,1566.71,1568.97
2020.01.07 17:00:00,1568.34,1571.38,1565.60,1569.95
2020.01.07 17:30:00,1570.02,1570.52,1567.55,1568.54
2020.01.07 18:00:00,1568.54,1570.69,1568.37,1569.14
2020.01.07 18:30:00,1569.21,1571.79,1568.73,1571.07
2020.01.07 19:00:00,1571.09,1573.13,1570.87,1571.54
2020.01.07 19:30:00,1571.53,1572.89,1571.53,1571.85
2020.01.07 20:00:00,1571.85,1572.78,1570.70,1572.70
2020.01.07 20:30:00,1572.68,1573.11,1571.59,1572.41
2020.01.07 21:00:00,1572.37,1573.07,1569.57,1570.37
2020.01.07 21:30:00,1570.38,1571.39,1570.19,1571.23
2020.01.07 22:00:00,1571.23,1571.31,1569.71,1569.95
2020.01.07 22:30:00,1569.91,1572.03,1569.71,1571.69
2020.01.07 23:00:00,1571.75,1573.20,1571.49,1573.19
2020.01.07 23:30:00,1573.20,1577.32,1573.05,1573.24
2020.01.08 01:00:00,1575.99,1592.00,1575.08,1584.47
2020.01.08 01:30:00,1584.47,1598.38,1584.13,1595.00
2020.01.08 02:00:00,1594.93,1611.35,1592.56,1609.97
2020.01.08 02:30:00,1609.88,1609.88,1597.91,1598.99
2020.01.08 03:00:00,1599.09,1604.34,1596.75,1602.94
2020.01.08 03:30:00,1602.84,1604.73,1590.55,1593.43
2020.01.08 04:00:00,1593.43,1594.47,1585.30,1591.18
2020.01.08 04:30:00,1591.18,1591.28,1583.67,1585.47
2020.01.08 05:00:00,1585.47,1593.89,1584.98,1590.19
2020.01.08 05:30:00,1590.10,1593.25,1589.69,1590.74
2020.01.08 06:00:00,1590.74,1591.29,1589.22,1590.86
2020.01.08 06:30:00,1590.86,1593.65,1590.83,1593.14
2020.01.08 07:00:00,1593.09,1593.89,1591.32,1592.93
2020.01.08 07:30:00,1592.93,1595.28,1591.23,1594.46
2020.01.08 08:00:00,1594.36,1594.56,1592.04,1593.11
2020.01.08 08:30:00,1593.12,1595.16,1592.81,1593.11
2020.01.08 09:00:00,1593.15,1593.35,1587.52,1587.94
2020.01.08 09:30:00,1587.94,1589.65,1585.85,1588.56
2020.01.08 10:00:00,1588.57,1588.92,1584.32,1585.18
2020.01.08 10:30:00,1585.19,1586.09,1579.92,1580.95
2020.01.08 11:00:00,1580.95,1581.57,1579.16,1581.39
2020.01.08 11:30:00,1581.41,1585.65,1580.87,1583.66
2020.01.08 12:00:00,1583.66,1584.76,1580.99,1582.33
2020.01.08 12:30:00,1582.37,1582.92,1578.99,1580.68
2020.01.08 13:00:00,1580.69,1582.55,1578.55,1579.44
2020.01.08 13:30:00,1579.45,1579.55,1575.38,1577.18
2020.01.08 14:00:00,1577.18,1579.30,1577.17,1578.31
2020.01.08 14:30:00,1578.29,1580.02,1573.47,1575.27
2020.01.08 15:00:00,1575.30,1575.41,1568.06,1569.18
2020.01.08 15:30:00,1569.11,1577.57,1568.99,1576.73
2020.01.08 16:00:00,1576.76,1577.91,1574.31,1577.23
2020.01.08 16:30:00,1577.21,1578.31,1570.96,1573.46
2020.01.08 17:00:00,1573.24,1575.10,1571.34,1573.92
2020.01.08 17:30:00,1573.92,1574.42,1570.06,1573.52
2020.01.08 18:00:00,1573.48,1573.48,1563.75,1564.88
2020.01.08 18:30:00,1564.87,1570.91,1552.65,1558.98
2020.01.08 19:00:00,1558.88,1562.17,1557.07,1561.17
2020.01.08 19:30:00,1561.15,1561.98,1558.89,1561.96
2020.01.08 20:00:00,1561.92,1562.29,1557.61,1559.11
2020.01.08 20:30:00,1559.10,1559.61,1555.99,1556.01
2020.01.08 21:00:00,1556.01,1556.09,1552.84,1553.83
2020.01.08 21:30:00,1553.83,1556.02,1552.22,1554.05
2020.01.08 22:00:00,1554.15,1555.57,1553.55,1554.55
2020.01.08 22:30:00,1554.55,1562.04,1553.17,1559.89
2020.01.08 23:00:00,1559.85,1560.79,1555.20,1555.73
2020.01.08 23:30:00,1555.72,1557.21,1555.38,1556.36
2020.01.09 01:00:00,1554.75,1558.18,1554.75,1558.17
2020.01.09 01:30:00,1558.17,1560.28,1556.47,1558.03
2020.01.09 02:00:00,1558.03,1558.51,1553.81,1555.47
2020.01.09 02:30:00,1555.46,1556.66,1554.31,1556.61
2020.01.09 03:00:00,1556.61,1559.72,1555.94,1558.79
2020.01.09 03:30:00,1558.79,1561.29,1558.29,1559.66
2020.01.09 04:00:00,1559.65,1560.76,1558.92,1559.32
2020.01.09 04:30:00,1559.32,1560.74,1559.03,1560.53
2020.01.09 05:00:00,1560.53,1560.53,1556.39,1557.41
2020.01.09 05:30:00,1557.39,1558.89,1557.27,1558.70
2020.01.09 06:00:00,1558.71,1559.37,1557.91,1558.24
2020.01.09 06:30:00,1558.22,1558.95,1558.16,1558.32
2020.01.09 07:00:00,1558.32,1558.93,1556.97,1557.24
2020.01.09 07:30:00,1557.24,1558.03,1555.02,1555.34
2020.01.09 08:00:00,1555.27,1555.87,1550.69,1550.69
2020.01.09 08:30:00,1550.68,1551.68,1540.20,1544.14
2020.01.09 09:00:00,1544.14,1547.38,1543.97,1545.95
2020.01.09 09:30:00,1545.95,1546.94,1544.86,1545.53
2020.01.09 10:00:00,1545.60,1548.62,1544.56,1547.35
2020.01.09 10:30:00,1547.35,1548.38,1545.36,1547.32
2020.01.09 11:00:00,1547.32,1547.36,1544.92,1546.89
2020.01.09 11:30:00,1546.88,1547.79,1546.27,1546.34
2020.01.09 12:00:00,1546.34,1546.80,1545.54,1546.53
2020.01.09 12:30:00,1546.53,1548.19,1546.53,1547.44
2020.01.09 13:00:00,1547.39,1548.15,1547.18,1547.33
2020.01.09 13:30:00,1547.33,1549.37,1547.33,1548.38
2020.01.09 14:00:00,1548.33,1552.24,1546.42,1550.87
2020.01.09 14:30:00,1550.87,1556.53,1550.36,1554.71
2020.01.09 15:00:00,1554.61,1554.81,1551.30,1552.79
2020.01.09 15:30:00,1552.78,1553.71,1548.70,1549.80
2020.01.09 16:00:00,1549.77,1552.21,1547.71,1551.21
2020.01.09 16:30:00,1551.31,1552.64,1548.49,1551.71
2020.01.09 17:00:00,1551.70,1552.56,1546.57,1548.60
2020.01.09 17:30:00,1548.61,1548.72,1544.69,1546.70
2020.01.09 18:00:00,1546.70,1549.90,1546.61,1549.76
2020.01.09 18:30:00,1549.76,1550.14,1548.65,1549.51
2020.01.09 19:00:00,1549.50,1552.21,1549.38,1550.78
2020.01.09 19:30:00,1550.73,1552.17,1549.17,1549.27
2020.01.09 20:00:00,1549.27,1555.09,1549.27,1552.84
2020.01.09 20:30:00,1552.84,1554.24,1552.15,1552.74
2020.01.09 21:00:00,1552.76,1554.44,1552.29,1553.86
2020.01.09 21:30:00,1553.84,1553.87,1552.24,1552.64
2020.01.09 22:00:00,1552.64,1552.95,1551.65,1551.96
2020.01.09 22:30:00,1551.99,1552.04,1549.71,1550.72
2020.01.09 23:00:00,1550.75,1551.39,1550.72,1550.96
2020.01.09 23:30:00,1550.96,1552.48,1550.86,1552.08
2020.01.10 01:00:00,1552.91,1553.77,1552.30,1552.56
2020.01.10 01:30:00,1552.56,1552.86,1551.59,1552.66
2020.01.10 02:00:00,1552.62,1552.63,1550.46,1550.90
2020.01.10 02:30:00,1550.95,1552.17,1550.09,1551.88
2020.01.10 03:00:00,1551.75,1551.88,1547.49,1548.36
2020.01.10 03:30:00,1548.35,1549.36,1547.93,1547.93
2020.01.10 04:00:00,1547.93,1548.44,1547.13,1548.13
2020.01.10 04:30:00,1548.14,1549.32,1548.03,1548.81
2020.01.10 05:00:00,1548.81,1548.96,1547.38,1547.80
2020.01.10 05:30:00,1547.87,1547.87,1546.24,1546.34
2020.01.10 06:00:00,1546.34,1547.09,1546.21,1546.64
2020.01.10 06:30:00,1546.64,1547.34,1545.73,1547.07
2020.01.10 07:00:00,1547.07,1548.08,1546.49,1547.87
2020.01.10 07:30:00,1547.87,1548.70,1547.63,1548.33
2020.01.10 08:00:00,1548.33,1548.39,1546.17,1547.12
2020.01.10 08:30:00,1547.13,1548.46,1546.79,1547.87
2020.01.10 09:00:00,1547.87,1551.37,1547.32,1550.12
2020.01.10 09:30:00,1550.12,1551.70,1549.85,1550.71
2020.01.10 10:00:00,1550.71,1552.01,1549.79,1551.79
2020.01.10 10:30:00,1551.79,1552.40,1550.85,1551.08
2020.01.10 11:00:00,1551.02,1551.29,1548.74,1549.18
2020.01.10 11:30:00,1549.18,1549.62,1547.78,1548.27
2020.01.10 12:00:00,1548.17,1549.72,1548.07,1549.38
2020.01.10 12:30:00,1549.38,1549.43,1548.23,1548.78
2020.01.10 13:00:00,1548.80,1550.02,1547.97,1549.95
2020.01.10 13:30:00,1549.93,1550.89,1549.81,1550.59
2020.01.10 14:00:00,1550.61,1550.61,1549.38,1549.47
2020.01.10 14:30:00,1549.50,1549.79,1548.69,1549.47
2020.01.10 15:00:00,1549.48,1549.82,1547.22,1548.54
2020.01.10 15:30:00,1548.71,1556.58,1546.82,1548.66
2020.01.10 16:00:00,1548.67,1553.71,1547.69,1553.09
2020.01.10 16:30:00,1553.07,1554.52,1552.39,1553.35
2020.01.10 17:00:00,1553.36,1556.28,1552.83,1554.87
2020.01.10 17:30:00,1554.87,1559.41,1554.26,1558.60
2020.01.10 18:00:00,1558.59,1560.17,1557.80,1559.33
2020.01.10 18:30:00,1559.33,1561.05,1558.80,1559.94
2020.01.10 19:00:00,1559.94,1560.98,1558.99,1559.38
2020.01.10 19:30:00,1559.37,1559.87,1558.01,1559.41
2020.01.10 20:00:00,1559.40,1559.41,1558.32,1558.86
2020.01.10 20:30:00,1558.86,1559.50,1558.18,1558.51
2020.01.10 21:00:00,1558.51,1558.69,1557.83,1558.20
2020.01.10 21:30:00,1558.18,1559.00,1558.07,1558.77
2020.01.10 22:00:00,1558.82,1559.95,1558.72,1559.72
2020.01.10 22:30:00,1559.73,1560.50,1559.65,1560.23
2020.01.10 23:00:00,1560.27,1561.14,1560.27,1560.85
2020.01.10 23:30:00,1560.85,1563.13,1560.68,1561.76
2020.01.13 01:00:00,1559.55,1560.60,1557.94,1558.45
2020.01.13 01:30:00,1558.42,1559.23,1558.13,1559.21
2020.01.13 02:00:00,1559.23,1560.02,1559.06,1559.67
2020.01.13 02:30:00,1559.68,1559.83,1558.28,1558.57
2020.01.13 03:00:00,1558.57,1558.67,1554.27,1555.31
2020.01.13 03:30:00,1555.32,1557.12,1555.22,1556.73
2020.01.13 04:00:00,1556.73,1557.24,1556.35,1556.89
2020.01.13 04:30:00,1556.93,1557.56,1555.42,1556.10
2020.01.13 05:00:00,1556.09,1556.79,1555.78,1556.62
2020.01.13 05:30:00,1556.62,1556.89,1556.23,1556.72
2020.01.13 06:00:00,1556.72,1556.82,1555.77,1555.82
2020.01.13 06:30:00,1555.82,1556.28,1555.43,1555.63
2020.01.13 07:00:00,1555.64,1556.15,1555.54,1555.83
2020.01.13 07:30:00,1555.83,1556.38,1554.94,1555.14
2020.01.13 08:00:00,1555.13,1555.48,1553.87,1554.04
2020.01.13 08:30:00,1554.03,1555.31,1553.94,1555.16
2020.01.13 09:00:00,1555.16,1555.16,1551.94,1553.17
2020.01.13 09:30:00,1553.17,1553.53,1552.09,1552.69
2020.01.13 10:00:00,1552.77,1553.07,1551.41,1552.01
2020.01.13 10:30:00,1552.08,1552.60,1549.83,1550.35
2020.01.13 11:00:00,1550.34,1550.66,1546.51,1548.18
2020.01.13 11:30:00,1548.19,1548.87,1547.69,1547.88
2020.01.13 12:00:00,1547.87,1549.96,1547.85,1549.39
2020.01.13 12:30:00,1549.39,1551.50,1549.16,1551.13
2020.01.13 13:00:00,1551.13,1551.40,1550.79,1550.91
2020.01.13 13:30:00,1550.91,1553.87,1550.42,1552.87
2020.01.13 14:00:00,1552.87,1553.85,1552.15,1553.29
2020.01.13 14:30:00,1553.29,1554.94,1553.17,1554.92
2020.01.13 15:00:00,1554.92,1555.63,1553.61,1553.61
2020.01.13 15:30:00,1553.61,1556.09,1552.78,1554.69
2020.01.13 16:00:00,1554.69,1555.26,1553.92,1554.22
2020.01.13 16:30:00,1554.22,1554.78,1548.62,1551.08
2020.01.13 17:00:00,1551.08,1552.06,1549.28,1551.85
2020.01.13 17:30:00,1551.74,1553.30,1550.83,1551.47
2020.01.13 18:00:00,1551.47,1553.90,1550.40,1552.08
2020.01.13 18:30:00,1552.11,1552.99,1550.54,1550.58
2020.01.13 19:00:00,1550.58,1551.13,1549.61,1549.74
2020.01.13 19:30:00,1549.74,1550.60,1549.20,1549.70
2020.01.13 20:00:00,1549.70,1550.23,1549.19,1549.78
2020.01.13 20:30:00,1549.79,1550.22,1549.17,1549.49
2020.01.13 21:00:00,1549.51,1549.88,1548.26,1549.66
2020.01.13 21:30:00,1549.68,1550.28,1549.39,1549.70
2020.01.13 22:00:00,1549.70,1550.43,1549.59,1550.03
2020.01.13 22:30:00,1550.03,1550.08,1548.47,1548.54
2020.01.13 23:00:00,1548.53,1549.03,1548.00,1548.15
2020.01.13 23:30:00,1548.14,1548.47,1547.73,1548.34
2020.01.14 01:00:00,1548.13,1548.85,1547.48,1548.19
2020.01.14 01:30:00,1548.17,1548.17,1544.93,1545.22
2020.01.14 02:00:00,1545.22,1545.29,1541.72,1543.93
2020.01.14 02:30:00,1543.93,1544.32,1542.67,1543.43
2020.01.14 03:00:00,1543.43,1543.59,1535.96,1537.61
2020.01.14 03:30:00,1537.61,1538.43,1536.62,1537.61
2020.01.14 04:00:00,1537.58,1538.84,1537.49,1538.49
2020.01.14 04:30:00,1538.49,1540.12,1538.49,1540.01
2020.01.14 05:00:00,1540.09,1540.51,1539.56,1540.04
2020.01.14 05:30:00,1540.04,1540.27,1538.56,1538.76
2020.01.14 06:00:00,1538.76,1538.87,1538.09,1538.85
2020.01.14 06:30:00,1538.85,1539.34,1538.53,1538.89
2020.01.14 07:00:00,1538.89,1539.11,1536.99,1537.07
2020.01.14 07:30:00,1537.06,1539.13,1536.11,1537.94
2020.01.14 08:00:00,1537.95,1539.88,1536.35,1539.73
2020.01.14 08:30:00,1539.73,1539.98,1538.53,1539.71
2020.01.14 09:00:00,1539.65,1542.28,1538.94,1541.93
2020.01.14 09:30:00,1541.93,1543.04,1541.71,1543.04
2020.01.14 10:00:00,1543.03,1544.42,1541.78,1544.30
2020.01.14 10:30:00,1544.30,1545.90,1543.77,1544.46
2020.01.14 11:00:00,1544.48,1544.61,1542.91,1543.95
2020.01.14 11:30:00,1543.95,1544.28,1542.53,1544.03
2020.01.14 12:00:00,1544.04,1545.23,1543.71,1544.75
2020.01.14 12:30:00,1544.76,1545.77,1543.98,1545.02
2020.01.14 13:00:00,1544.97,1545.97,1544.53,1545.31
2020.01.14 13:30:00,1545.35,1545.95,1543.05,1543.07
2020.01.14 14:00:00,1543.10,1543.84,1542.24,1542.87
2020.01.14 14:30:00,1542.85,1544.22,1542.71,1543.12
2020.01.14 15:00:00,1543.12,1544.00,1542.03,1543.60
2020.01.14 15:30:00,1543.60,1546.71,1542.09,1544.10
2020.01.14 16:00:00,1544.10,1544.79,1542.40,1544.44
2020.01.14 16:30:00,1544.41,1547.00,1544.00,1546.36
2020.01.14 17:00:00,1546.33,1546.76,1543.01,1543.01
2020.01.14 17:30:00,1543.01,1543.74,1540.91,1542.91
2020.01.14 18:00:00,1542.92,1544.33,1542.33,1542.35
2020.01.14 18:30:00,1542.38,1543.53,1542.15,1542.37
2020.01.14 19:00:00,1542.37,1543.31,1542.03,1542.85
2020.01.14 19:30:00,1542.85,1543.84,1542.49,1543.53
2020.01.14 20:00:00,1543.53,1544.62,1542.92,1543.92
2020.01.14 20:30:00,1543.92,1548.80,1543.86,1545.69
2020.01.14 21:00:00,1545.68,1547.78,1545.08,1546.19
2020.01.14 21:30:00,1546.19,1546.59,1545.56,1546.05
2020.01.14 22:00:00,1546.05,1546.97,1545.55,1546.85
2020.01.14 22:30:00,1546.84,1547.27,1545.95,1547.01
2020.01.14 23:00:00,1547.07,1547.07,1546.04,1546.12
2020.01.14 23:30:00,1546.14,1546.46,1545.95,1546.25
2020.01.15 01:00:00,1546.37,1548.65,1546.27,1548.30
2020.01.15 01:30:00,1548.33,1550.00,1548.00,1549.51
2020.01.15 02:00:00,1549.51,1549.99,1547.88,1548.32
2020.01.15 02:30:00,1548.33,1549.59,1548.31,1549.12
2020.01.15 03:00:00,1549.11,1549.11,1546.79,1547.38
2020.01.15 03:30:00,1547.38,1547.60,1546.32,1547.31
2020.01.15 04:00:00,1547.31,1551.31,1547.19,1550.48
2020.01.15 04:30:00,1550.48,1552.86,1550.30,1552.16
2020.01.15 05:00:00,1552.17,1552.77,1551.55,1551.69
2020.01.15 05:30:00,1551.70,1552.20,1551.06,1552.09
2020.01.15 06:00:00,1552.09,1552.67,1551.76,1551.97
2020.01.15 06:30:00,1551.96,1552.35,1551.71,1551.98
2020.01.15 07:00:00,1551.98,1552.56,1551.88,1552.29
2020.01.15 07:30:00,1552.32,1553.34,1552.25,1553.16
2020.01.15 08:00:00,1553.16,1553.86,1550.23,1552.31
2020.01.15 08:30:00,1552.32,1552.32,1550.40,1550.78
2020.01.15 09:00:00,1550.77,1552.67,1550.61,1551.35
2020.01.15 09:30:00,1551.36,1552.79,1550.75,1552.74
2020.01.15 10:00:00,1552.74,1553.63,1552.08,1552.43
